placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,friday,saturday,sunday,monday,tuesday,wednesday,thursday,currentStatus,imgUrl,isClaimed,query,timestamp,info
https://www.google.com/maps/place/Dr+DelFiaco+Dentista+Cl%C3%ADnica+Delfiaco/data=!4m7!3m6!1s0x935ef0532d623b51:0xfae20726e2f729e6!8m2!3d-16.7024862!4d-49.2579757!16s%2Fg%2F11byvpkh0k!19sChIJUTtiLVPwXpMR5in34iYH4vo,Dr DelFiaco Dentista Clínica Delfiaco,5.0,1,Oral surgeon,"Alameda Ricardo Paranhos, n.799 - St. Marista, Goiânia - GO, 74175-120, Brazil","7PXR+2R St. Marista, Goiânia - State of Goiás, Brazil",,+55 62 3229-0077,9 a.m.–5 p.m.,9 a.m.–5 p.m.,Closed,9 a.m.–5 p.m.,9 a.m.–5 p.m.,9 a.m.–5 p.m.,9 a.m.–5 p.m.,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x7gvY97e7TPzdSLXb27ptw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.75504&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:00.833Z,
https://www.google.com/maps/place/Dentista/data=!4m7!3m6!1s0x935ef3d27c3bc7b5:0xa8fe627155c16247!8m2!3d-16.6625242!4d-49.2465914!16s%2Fg%2F11h8l1fp7d!19sChIJtcc7fNLzXpMRR2LBVXFi_qg,Dentista,,,Dentist,"R. 214 - St. Leste Vila Nova, Goiânia - GO, 74645-130, Brazil","8QP3+X9 St. Leste Vila Nova, Goiânia - State of Goiás, Brazil",,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WMSVud9puD0mGdmXbk4CKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.54776&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:04.056Z,
https://www.google.com/maps/place/Dr.+Anderson+Borges+%7C+AB+Odontologia+%7C+Implantes+dent%C3%A1rios+%7C+Facetas+%7C+Lentes+%7C+Dentista+%7C+%C3%93rion+Complex+%7C+Ronco+%7C+Apn%C3%A9ia/data=!4m7!3m6!1s0x935ef5ad778aaf49:0x7011d621a86e3814!8m2!3d-16.682075!4d-49.3117833!16s%2Fg%2F11szf2h_qb!19sChIJSa-Kd631XpMRFDhuqCHWEXA,Dr. Anderson Borges | AB Odontologia | Implantes dentários | Facetas | Lentes | Dentista | Órion Complex | Ronco | Apnéia,4.5,8,Dental clinic,"Av. Armando de Godói, Qd 227 - Cidade Jardim, Goiânia - GO, 74423-010, Brazil","8M9Q+57 Cidade Jardim, Goiânia - State of Goiás, Brazil",http://abodontologia.com/,+55 62 3988-4141,8 a.m.–6 p.m.,Closed,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipM7z6v1okBIwGBaGvruSXxg1bJsBh32U8rEdw-q=w408-h611-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:08.106Z,LGBTQ+ friendly
https://www.google.com/maps/place/Cl%C3%ADnica+Odontol%C3%B3gica+Central/data=!4m7!3m6!1s0x935ef3deb998fd21:0x75d7780393435671!8m2!3d-16.6789974!4d-49.2568581!16s%2Fg%2F1v6wqdpy!19sChIJIf2Yud7zXpMRcVZDkwN413U,Clínica Odontológica Central,,,Dentist,"Av. Goiás, 4 - St. Central, Goiânia - GO, 74000-501, Brazil","8PCV+C7 St. Central, Goiânia - State of Goiás, Brazil",,+55 62 3223-4490,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7XX--Xo0V1UFao-Y6qbdBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=222.37569&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:10.948Z,
https://www.google.com/maps/place/Consult%C3%B3rio+Odontol%C3%B3gico/data=!4m7!3m6!1s0x935ef13e86835f71:0x778ad64778ed494c!8m2!3d-16.6998013!4d-49.2669256!16s%2Fg%2F11b6htvcxv!19sChIJcV-Dhj7xXpMRTEnteEfWinc,Consultório Odontológico,,,Dentist,"Rua 15 Q J14, Lt2 NR858, s/n - St. Marista, Goiânia - GO, 74150-150, Brazil","8P2M+36 Goiânia, State of Goiás, Brazil",,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gEUtCIbyQINak2DSHl3keQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.02321&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:13.963Z,
https://www.google.com/maps/place/Odonto+Dentys/data=!4m7!3m6!1s0x935ef6ebf4c4d0d3:0x937fbb8799edd366!8m2!3d-16.7094386!4d-49.3091116!16s%2Fg%2F11gb3pjls9!19sChIJ09DE9Ov2XpMRZtPtmYe7f5M,Odonto Dentys,5.0,4,Dentist,"Av. dos Alpes, 1455 - Vila dos Alpes, Goiânia - GO, 74325-010, Brazil","7MRR+69 Vila dos Alpes, Goiânia - State of Goiás, Brazil",,+55 62 3247-3125,8 a.m.–6 p.m.,Closed,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipO-y26APGQFdUt8REqnz56BCMXM_S0egKjjJmoM=w426-h240-k-no,false,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:17.258Z,
https://www.google.com/maps/place/Instituto+Matka+Dentista+Goi%C3%A2nia/data=!4m7!3m6!1s0x935ef1f3744bbcdb:0xf31c549eb443d0de!8m2!3d-16.6990998!4d-49.257994!16s%2Fg%2F11sr9yvrx7!19sChIJ27xLdPPxXpMR3tBDtJ5UHPM,Instituto Matka Dentista Goiânia,5.0,42,Dental clinic,"Rua 1136, num. 246. Edifício Personalite Business, sala 608, Goiânia - GO, 74180-150, Brazil","8P2R+9R Goiânia, State of Goiás, Brazil",,+55 62 99946-8115,8 a.m.–6 p.m.,8–11 a.m.,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipNkxu_ugxhSdDnzq_ZTbp2JaDYUQTQhJIYyZ96P=w408-h272-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:19.976Z,LGBTQ+ friendly
https://www.google.com/maps/place/Odonto+Bueno/data=!4m7!3m6!1s0x935ef130b6f6c547:0x1cabf04f0443409!8m2!3d-16.7028344!4d-49.2750138!16s%2Fg%2F11gfd33cnd!19sChIJR8X2tjDxXpMRCTRE8AS_ygE,Odonto Bueno,3.7,3,Dentist,"R. T-33, 87 - St. Bueno, Goiânia - GO, 74215-140, Brazil","7PWF+VX St. Bueno, Goiânia - State of Goiás, Brazil",,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=axCEaSXt5HFSlvAh7WSbvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.64571&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:22.869Z,
https://www.google.com/maps/place/Premier+Odontologia/data=!4m7!3m6!1s0x935ef0947ad7de37:0x821d4743e3382eb1!8m2!3d-16.735174!4d-49.2593953!16s%2Fg%2F11dxs3dxw4!19sChIJN97XepTwXpMRsS4440NHHYI,Premier Odontologia,4.6,20,Dentist,"Av. Rudá, 900-912 - Vila Brasilia, Goiânia - GO, 74905-500, Brazil","7P7R+W6 Vila Brasilia, Aparecida de Goiânia - State of Goiás, Brazil",,+55 62 99667-8906,8 a.m.–6 p.m.,8 a.m.–12 p.m.,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipPNqPd2pM0lFpK6K2ZkUyiM771nd-SOIbVW8bgP=w408-h544-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:25.925Z,
https://www.google.com/maps/place/Consult%C3%B3rio+odontol%C3%B3gico+Dra.+Ana+Caroline+Farias/data=!4m7!3m6!1s0x935ef1adda10bbc3:0x11793c077e524e73!8m2!3d-16.6877422!4d-49.2501292!16s%2Fg%2F11q7sp8l8j!19sChIJw7sQ2q3xXpMRc05Sfgc8eRE,Consultório odontológico Dra. Ana Caroline Farias,5.0,3,Dentist,"R. 86, 365 - St. Sul, Goiânia - GO, 74083-380, Brazil","8P6X+WW St. Sul, Goiânia - State of Goiás, Brazil",https://linktr.ee/AnaCarolineFariasodontologia,+55 62 98431-9940,7:30 a.m.–6 p.m.,Closed,Closed,7:30 a.m.–6 p.m.,7:30 a.m.–6 p.m.,7:30 a.m.–6 p.m.,7:30 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipNkdciQ-W0ULuYxnex_MBxffQdE7NQNqDeQDfcu=w408-h408-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:30.147Z,
https://www.google.com/maps/place/Dra.+Marielly+Lopes+Da+Cunha/data=!4m7!3m6!1s0x935ef1b0d067bb27:0xc792357435174a32!8m2!3d-16.6988198!4d-49.2583375!16s%2Fg%2F11f62h57z9!19sChIJJ7tn0LDxXpMRMkoXNXQ1ksc,Dra. Marielly Lopes Da Cunha,5.0,1,Dentist,"Rua 1136, Qd. 237, 2° andar, sala 209 - St. Marista, Goiânia - GO, 74180-150, Brazil","8P2R+FM St. Marista, Goiânia - State of Goiás, Brazil",,+55 62 98212-4432,8 a.m.–6 p.m.,8 a.m.–12 p.m.,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipNuetIOLzDb0L9fq08l4Sii3lun2OLw9bL0mJlu=w408-h306-k-no,false,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:33.189Z,
https://www.google.com/maps/place/IGOI+-+Goiano+Institute+of+Orthodontics+and+implants/data=!4m7!3m6!1s0x935ef0fcdb3f3893:0xc592e441cc11debb!8m2!3d-16.714633!4d-49.2529484!16s%2Fg%2F1pzplsnxh!19sChIJkzg_2_zwXpMRu94RzEHkksU,IGOI - Goiano Institute of Orthodontics and implants,3.7,15,Dental clinic,"Praça Terminal Isidória, 200 - St. Pedro Ludovico, Goiânia - GO, 74823-050, Brazil","7PPW+4R St. Pedro Ludovico, Goiânia - State of Goiás, Brazil",http://www.odontorali.com.br/,+55 62 98552-8760,8 a.m.–6 p.m.,8 a.m.–12 p.m.,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipMiDdf5ZoDa40WxCmBoVTfzRMrpUcyG7FOvD3nr=w408-h544-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:36.070Z,
https://www.google.com/maps/place/DenteFace+Odontologia/data=!4m7!3m6!1s0x935ef14f98d6c091:0xb196a52c2eca2f1c!8m2!3d-16.690193!4d-49.275129!16s%2Fg%2F11dx92y3f6!19sChIJkcDWmE_xXpMRHC_KLiyllrE,DenteFace Odontologia,5.0,20,Dental clinic,"Avenida T7, 371 Lourenço Office - Sala 915 - St. Oeste, Goiânia - GO, 74140-110, Brazil","8P5F+WW St. Oeste, Goiânia - State of Goiás, Brazil",http://dentefaceodontologia.com.br/,+55 62 99981-8606,"8 a.m.–12 p.m., 1:30–6 p.m.",Closed,Closed,"8 a.m.–12 p.m., 1:30–6 p.m.","8 a.m.–12 p.m., 1:30–6 p.m.","8 a.m.–12 p.m., 1:30–6 p.m.","8 a.m.–12 p.m., 1:30–6 p.m.",Open now,https://lh5.googleusercontent.com/p/AF1QipOzfdwaqcYAySdB_JQecjT5XeUZBtw_DBX5cbGl=w520-h240-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:39.371Z,Identifies as women-owned
https://www.google.com/maps/place/Cl%C3%ADnica+Mais+Sa%C3%BAde+%28Odontologia%29/data=!4m7!3m6!1s0x935ef3d3691471ed:0x7bcbb38ba02f6a3a!8m2!3d-16.6627311!4d-49.2459454!16s%2Fg%2F11c1p2zl5v!19sChIJ7XEUadPzXpMROmovoIuzy3s,Clínica Mais Saúde (Odontologia),4.0,25,Dentist,"5ª Av., 890 - St. Leste Vila Nova, Goiânia - GO, 74645-020, Brazil","8QP3+WJ St. Leste Vila Nova, Goiânia - State of Goiás, Brazil",,+55 62 3988-5132,7:30 a.m.–7 p.m.,7:30 a.m.–1 p.m.,Closed,7:30 a.m.–7 p.m.,7:30 a.m.–7 p.m.,7:30 a.m.–7 p.m.,7:30 a.m.–7 p.m.,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d0jUD5fSBVVSvIXvFXsqww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.16261&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:43.239Z,
https://www.google.com/maps/place/Prociso+Odontologia/data=!4m7!3m6!1s0x935ef3dbbd9823df:0x2df4866b2ae57976!8m2!3d-16.6680179!4d-49.2574073!16s%2Fg%2F11cmph4q5k!19sChIJ3yOYvdvzXpMRdnnlKmuG9C0,Prociso Odontologia,5.0,2,Dentist,"R. 55, 297 - St. Central, Goiânia - GO, 74055-150, Brazil","8PJV+Q2 St. Central, Goiânia - State of Goiás, Brazil",,+55 62 99526-4774,"8 a.m.–12 p.m., 2–6 p.m.",Closed,Closed,"8 a.m.–12 p.m., 1:30–6 p.m.","8 a.m.–12 p.m., 1:30–6 p.m.","8 a.m.–12 p.m., 2–6 p.m.","8 a.m.–12 p.m., 2–6 p.m.",Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w0dWSReXnjF23KDgbot_Zg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.64531&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:46.520Z,
https://www.google.com/maps/place/Am%C3%A9rica+Odontologia/data=!4m7!3m6!1s0x935ef6c96c231dbd:0xee8e73f53caf3f30!8m2!3d-16.704493!4d-49.2901987!16s%2Fg%2F11j3vjzzk0!19sChIJvR0jbMn2XpMRMD-vPPVzju4,América Odontologia,,,Dentist,"Av. C-104, 122 - Jardim América, Goiânia - GO, 74250-030, Brazil","7PW5+6W Jardim América, Goiânia - State of Goiás, Brazil",,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sYi6YAXJ0XLNF_I1Dgedfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.29608&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:49.500Z,
https://www.google.com/maps/place/Mohn+Odontologia/data=!4m7!3m6!1s0x935ef142bd5c3493:0x995d184ce6eb095f!8m2!3d-16.6868248!4d-49.2643013!16s%2Fg%2F11b6j7tm9c!19sChIJkzRcvULxXpMRXwnr5kwYXZk,Mohn Odontologia,5.0,1,Oral surgeon,"Av. República do Líbano, 2341 - St. Oeste, Goiânia - GO, 74115-030, Brazil","8P7P+77 St. Oeste, Goiânia - State of Goiás, Brazil",,+55 62 3251-7577,8 a.m.–6 p.m.,Closed,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3NWkAGWhSIC5SqeJnUcpMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.55715&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:53.449Z,
https://www.google.com/maps/place/Avan%C3%A7o+Implantes+%26+Est%C3%A9tica+Dental/data=!4m7!3m6!1s0x935ef162b94b54ed:0xfedbf27db0c992c9!8m2!3d-16.6744508!4d-49.2547812!16s%2Fg%2F11f1lm5b4c!19sChIJ7VRLuWLxXpMRyZLJsH3y2_4,Avanço Implantes & Estética Dental,4.5,40,Dental clinic,"Avenida Araguaia, 490, LT 70, LJ 1, QD 51 - St. Central, Goiânia - GO, 74030-075, Brazil","8PGW+63 St. Central, Goiânia - State of Goiás, Brazil",https://avancoimplantes.com/_meta/,+55 62 3213-2909,8 a.m.–6 p.m.,9 a.m.–1 p.m.,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipM_HWwdJ4ZGq9CqMyEqBwju2lBYRVhcA7jk3Grt=w408-h544-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:56.308Z,Identifies as women-owned
https://www.google.com/maps/place/Est%C3%A9tica+do+Sorriso/data=!4m7!3m6!1s0x935ef529dd261f77:0x39a6b67576a6ee6f!8m2!3d-16.6721076!4d-49.2898885!16s%2Fg%2F11fplz2v3c!19sChIJdx8m3Sn1XpMRb-6mdnW2pjk,Estética do Sorriso,4.5,29,Dentist,"R. Santa Luzia - Vila Abajá, Goiânia - GO, 74525-040, Brazil","8PH6+52 Goiânia, State of Goiás, Brazil",,+55 62 3645-5559,8 a.m.–6 p.m.,8 a.m.–1 p.m.,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipNbx2ydmFMICU9DMBisetgK7TFwgBRnOsFgwpmO=w408-h306-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:20:59.408Z,
https://www.google.com/maps/place/Dentallis+Contemporary+Dentistry/data=!4m7!3m6!1s0x935ef16b63c827b3:0xc930501ec98f09f5!8m2!3d-16.6924241!4d-49.2589715!16s%2Fg%2F1q5gkwwkn!19sChIJsyfIY2vxXpMR9QmPyR5QMMk,Dentallis Contemporary Dentistry,4.6,10,Dentist,"R. 132, 137 - St. Sul, Goiânia - GO, 74093-210, Brazil","8P5R+2C St. Sul, Goiânia - State of Goiás, Brazil",,+55 62 3281-7477,8 a.m.–6 p.m.,8 a.m.–12 p.m.,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipMqEqGf7FLEUw_r_PVz53C_75-AIGPU_NW3sj3t=w408-h306-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:21:02.377Z,
"https://www.google.com/maps/place/Sorridents+Novo+Horizonte:+Dentista,+Cl%C3%ADnica+Odontol%C3%B3gica,+Clareamento,+Goi%C3%A2nia/data=!4m7!3m6!1s0x935ef7f683e21a25:0x22a2cdbdfc24302b!8m2!3d-16.7182182!4d-49.3204541!16s%2Fg%2F11g1dt0b6r!19sChIJJRrig_b3XpMRKzAk_L3NoiI","Sorridents Novo Horizonte: Dentista, Clínica Odontológica, Clareamento, Goiânia",3.5,11,Dental clinic,"Av. César Lattes, 584 - Novo Horizonte, Goiânia - GO, 74363-400, Brazil","7MJH+PR Goiânia, State of Goiás, Brazil",https://sorridents.com.br/goiania-novo-horizonte/,+55 62 3575-7178,8 a.m.–8 p.m.,8 a.m.–6 p.m.,Closed,8 a.m.–8 p.m.,8 a.m.–8 p.m.,8 a.m.–8 p.m.,8 a.m.–8 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipPGhcYvCyCN9BV_uwXEj79Ae-JgA12mr1K0jVUh=w408-h240-k-no-pi0.3722697-ya118.38384-ro-3.7252245-fo100,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:21:05.747Z,
https://www.google.com/maps/place/Prof.+Dr.+Roberto+Soares+S.+J%C3%BAnior/data=!4m7!3m6!1s0x935ef7aa4a8a789d:0xa978ae6843cdc00b!8m2!3d-16.7011889!4d-49.3115776!16s%2Fg%2F11fn51hhf2!19sChIJnXiKSqr3XpMRC8DNQ2iueKk,Prof. Dr. Roberto Soares S. Júnior,,,Orthodontist,"Av. Belo Horizonte, 506 - Jardim Ana Lúcia, Goiânia - GO, 74315-040, Brazil","7MXQ+G9 Jardim Ana Lúcia, Goiânia - State of Goiás, Brazil",https://www.doctoralia.com.br/roberto-soares-da-silva-junior/dentista/goiania?utm_source=google&utm_medium=gmb&utm_campaign=343634&utm_content=website,+55 62 98608-8830,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOwpAgagXVJiZhH8488TYjVHu19DNnz7BBRvGIQ=w408-h271-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:21:08.394Z,
https://www.google.com/maps/place/Primordialle+Oral+Clinic/data=!4m7!3m6!1s0x935ef1236ac372a3:0xc5d36fbfb1b630ae!8m2!3d-16.7036321!4d-49.2660149!16s%2Fg%2F1tcy9zv1!19sChIJo3LDaiPxXpMRrjC2sb9v08U,Primordialle Oral Clinic,5.0,143,Dentist,"Avenida T 10 nr 208, sl 310 - St. Bueno, Goiânia - GO, 74223-060, Brazil","7PWM+GH St. Bueno, Goiânia - State of Goiás, Brazil",https://primordialleoralclinic.com.br/,+55 62 99611-0242,8 a.m.–6 p.m.,Closed,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipN97qFpdKlidGz8UOSFpJWDM2T_2Kh-Dsiyf9h6=w408-h272-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:21:11.472Z,LGBTQ+ friendly
https://www.google.com/maps/place/Perfil+Face+Odontologia/data=!4m7!3m6!1s0x935ef165a9d5555d:0x3f97fe98a6e4975f!8m2!3d-16.6775935!4d-49.2554141!16s%2Fg%2F1tjjqg2n!19sChIJXVXVqWXxXpMRX5fkppj-lz8,Perfil Face Odontologia,3.8,31,Dental clinic,"Av. Araguaia, 168 - Centro, Goiânia - GO, 74030-075, Brazil","8PCV+XR Goiânia, State of Goiás, Brazil",http://www.perfilface.com.br/,+55 62 3235-5500,8:30 a.m.–6 p.m.,8:30 a.m.–12 p.m.,Closed,8:30 a.m.–6 p.m.,8:30 a.m.–6 p.m.,8:30 a.m.–6 p.m.,8:30 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipM26xSrsuqzf2SHMBafaPjt77Td2hQ4ITxuqsN3=w408-h272-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:21:15.188Z,
https://www.google.com/maps/place/Odontologia/data=!4m7!3m6!1s0x935ef165bd293a2b:0xe6e0fb236ff3bb5!8m2!3d-16.6817455!4d-49.2580522!16s%2Fg%2F1ydkd2gsk!19sChIJKzopvWXxXpMRtTv_NrIPbg4,Odontologia,,,Dentist,"St. Sul, Goiânia - State of Goiás, 74015-095, Brazil","8P9R+8Q St. Sul, Goiânia - State of Goiás, Brazil",,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5gDl9onDgkd-sJuiiw1EqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.34598&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:21:18.513Z,
https://www.google.com/maps/place/Odontologia/data=!4m7!3m6!1s0x935ef13869362ebd:0x6806cf60c9202509!8m2!3d-16.6979749!4d-49.2723387!16s%2Fg%2F11fps7l6m2!19sChIJvS42aTjxXpMRCSUgyWDPBmg,Odontologia,1.0,1,Dentist,"R. T-51, 357 - St. Bueno, Goiânia - GO, 74215-210, Brazil","8P2H+R3 St. Bueno, Goiânia - State of Goiás, Brazil",,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SIvIPGpfpSTTp-5Kn41obw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.46538&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:21:21.958Z,
https://www.google.com/maps/place/OdontoKids/data=!4m7!3m6!1s0x935ef171d8cdd6ad:0x9cfe5fe8362076bd!8m2!3d-16.6862464!4d-49.253638!16s%2Fg%2F11b5pkbx_1!19sChIJrdbN2HHxXpMRvXYgNuhf_pw,OdontoKids,4.5,29,Pediatric dentist,"R. 104, 404 - St. Sul, Goiânia - GO, 74083-300, Brazil","8P7W+GG St. Sul, Goiânia - State of Goiás, Brazil",http://odontokidsgyn.com.br/,+55 62 3281-1990,8 a.m.–6 p.m.,Closed,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipP4o1GCWn7pmis70xCBkSuhvKJU1vguOYAC_uny=w408-h544-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:21:25.746Z,
https://www.google.com/maps/place/Total+Tooth+Dentistry/data=!4m7!3m6!1s0x935ef0b0c6f85b15:0xc7d9f4bdb3da0746!8m2!3d-16.7419376!4d-49.2754817!16s%2Fg%2F11cmcl79vp!19sChIJFVv4xrDwXpMRRgfas7302cc,Total Tooth Dentistry,5.0,29,Dental clinic,"Av.Rio Verde c/ Av.José Leandro da Cruz, Qd.96 Galeria Ipê Center, Sl.6 e 7 - Jardim Luz, Aparecida de Goiânia - GO, 74915-130, Brazil","7P5F+6R Jardim Luz, Aparecida de Goiânia - State of Goiás, Brazil",,+55 62 3280-8081,8 a.m.–6 p.m.,8 a.m.–12 p.m.,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipOwqFT1qXOIRh9hS4hAKZHKW_dsLWgmgBqED8Ui=w426-h240-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:21:29.116Z,
